gpkg_file;geojson_file;idsls;similarity_percentage;status;common_count;only_in_gpkg_count;only_in_geojson_count
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020090;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020039;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020041;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020112;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020057;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020044;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020019;96.36%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020065;93.86%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020083;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020003;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020101;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020099;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020114;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020034;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020085;98.11%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020071;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020024;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020045;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020100;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020102;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020089;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020098;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020032;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020074;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020017;93.42%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020063;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020081;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020060;10.1%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020037;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020007;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020084;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020110;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020062;45.64%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020108;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020072;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020031;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020008;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020053;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020028;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020095;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020025;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020091;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020013;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020078;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020010;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020073;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020103;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020005;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020086;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020014;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020111;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020016;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020058;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020018;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020059;84.71%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020015;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020105;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020004;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020040;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020051;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020049;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020012;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020042;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020035;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020094;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020038;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020070;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020001;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020026;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020097;93.49%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020080;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020109;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020027;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020021;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020106;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020046;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020036;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020076;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020096;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020064;86.9%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020069;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020006;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020048;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020113;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020052;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113002.gpkg;3215_SLS\desa_3215113002.geojson;32151130020068;100.0%;sama;114;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010011;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010048;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010041;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010003;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010032;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010063;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010018;92.49%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010046;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010039;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010043;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010029;96.04%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010053;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010015;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010023;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010024;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010031;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010042;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010052;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010051;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010037;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010058;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010033;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010038;97.41%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010002;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010044;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010006;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010001;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010045;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010009;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010005;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010019;95.51%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010007;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010061;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010020;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010021;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010017;84.38%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010060;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010004;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010008;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010014;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010025;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010066;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010049;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010028;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010054;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010026;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010010;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010040;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010064;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010034;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010055;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010035;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010065;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010027;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010057;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010062;92.55%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010047;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010013;97.22%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010016;86.3%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010059;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010056;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010022;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010030;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010012;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010050;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113001.gpkg;3215_SLS\desa_3215113001.geojson;32151130010036;100.0%;sama;66;0;0
113 KARAWANG BARAT\desa_3215113008.gpkg;3215_SLS\desa_3215113008.geojson;32151130080023;100.0%;sama;65;0;0
113 KARAWANG BARAT\desa_3215113008.gpkg;3215_SLS\desa_3215113008.geojson;32151130080019;100.0%;sama;65;0;0
113 KARAWANG BARAT\desa_3215113008.gpkg;3215_SLS\desa_3215113008.geojson;32151130080038;100.0%;sama;65;0;0
113 KARAWANG BARAT\desa_3215113008.gpkg;3215_SLS\desa_3215113008.geojson;32151130080027;100.0%;sama;65;0;0
113 KARAWANG BARAT\desa_3215113008.gpkg;3215_SLS\desa_3215113008.geojson;32151130080058;100.0%;sama;65;0;0
113 KARAWANG BARAT\desa_3215113008.gpkg;3215_SLS\desa_3215113008.geojson;32151130080010;100.0%;sama;65;0;0
113 KARAWANG BARAT\desa_3215113008.gpkg;3215_SLS\desa_3215113008.geojson;32151130080065;100.0%;sama;65;0;0
113 KARAWANG BARAT\desa_3215113008.gpkg;3215_SLS\desa_3215113008.geojson;32151130080046;100.0%;sama;65;0;0
113 KARAWANG BARAT\desa_3215113008.gpkg;3215_SLS\desa_3215113008.geojson;32151130080053;100.0%;sama;65;0;0
113 KARAWANG BARAT\desa_3215113008.gpkg;3215_SLS\desa_3215113008.geojson;32151130080039;100.0%;sama;65;0;0
113 KARAWANG BARAT\desa_3215113008.gpkg;3215_SLS\desa_3215113008.geojson;32151130080001;100.0%;sama;65;0;0
113 KARAWANG BARAT\desa_3215113008.gpkg;3215_SLS\desa_3215113008.geojson;32151130080028;100.0%;sama;65;0;0
113 KARAWANG BARAT\desa_3215113008.gpkg;3215_SLS\desa_3215113008.geojson;32151130080004;100.0%;sama;65;0;0
113 KARAWANG BARAT\desa_3215113008.gpkg;3215_SLS\desa_3215113008.geojson;32151130080003;100.0%;sama;65;0;0
113 KARAWANG BARAT\desa_3215113008.gpkg;3215_SLS\desa_3215113008.geojson;32151130080054;100.0%;sama;65;0;0
113 KARAWANG BARAT\desa_3215113008.gpkg;3215_SLS\desa_3215113008.geojson;32151130080033;100.0%;sama;65;0;0
113 KARAWANG BARAT\desa_3215113008.gpkg;3215_SLS\desa_3215113008.geojson;32151130080015;100.0%;sama;65;0;0
113 KARAWANG BARAT\desa_3215113008.gpkg;3215_SLS\desa_3215113008.geojson;32151130080011;100.0%;sama;65;0;0
113 KARAWANG BARAT\desa_3215113008.gpkg;3215_SLS\desa_3215113008.geojson;32151130080061;100.0%;sama;65;0;0
113 KARAWANG BARAT\desa_3215113008.gpkg;3215_SLS\desa_3215113008.geojson;32151130080036;100.0%;sama;65;0;0
113 KARAWANG BARAT\desa_3215113008.gpkg;3215_SLS\desa_3215113008.geojson;32151130080064;100.0%;sama;65;0;0
113 KARAWANG BARAT\desa_3215113008.gpkg;3215_SLS\desa_3215113008.geojson;32151130080057;100.0%;sama;65;0;0
113 KARAWANG BARAT\desa_3215113008.gpkg;3215_SLS\desa_3215113008.geojson;32151130080031;100.0%;sama;65;0;0
113 KARAWANG BARAT\desa_3215113008.gpkg;3215_SLS\desa_3215113008.geojson;32151130080048;100.0%;sama;65;0;0
113 KARAWANG BARAT\desa_3215113008.gpkg;3215_SLS\desa_3215113008.geojson;32151130080022;100.0%;sama;65;0;0
113 KARAWANG BARAT\desa_3215113008.gpkg;3215_SLS\desa_3215113008.geojson;32151130080002;100.0%;sama;65;0;0
113 KARAWANG BARAT\desa_3215113008.gpkg;3215_SLS\desa_3215113008.geojson;32151130080029;100.0%;sama;65;0;0
113 KARAWANG BARAT\desa_3215113008.gpkg;3215_SLS\desa_3215113008.geojson;32151130080017;100.0%;sama;65;0;0
113 KARAWANG BARAT\desa_3215113008.gpkg;3215_SLS\desa_3215113008.geojson;32151130080012;100.0%;sama;65;0;0
113 KARAWANG BARAT\desa_3215113008.gpkg;3215_SLS\desa_3215113008.geojson;32151130080007;100.0%;sama;65;0;0
113 KARAWANG BARAT\desa_3215113008.gpkg;3215_SLS\desa_3215113008.geojson;32151130080062;100.0%;sama;65;0;0
113 KARAWANG BARAT\desa_3215113008.gpkg;3215_SLS\desa_3215113008.geojson;32151130080055;100.0%;sama;65;0;0
113 KARAWANG BARAT\desa_3215113008.gpkg;3215_SLS\desa_3215113008.geojson;32151130080060;100.0%;sama;65;0;0
113 KARAWANG BARAT\desa_3215113008.gpkg;3215_SLS\desa_3215113008.geojson;32151130080026;100.0%;sama;65;0;0
